Date,Open,High,Low,Close
20221009,19417.48,19542.54,19349.26,19446.43
20221010,19446.42,19515.47,19102.98,19141.48
20221011,19139.0,19241.96,18925.6,19051.42
20221012,19052.65,19203.2,19029.76,19157.45
20221013,19156.97,19453.33,18319.82,19382.9
20221014,19382.53,19889.15,19115.41,19185.66
20221015,19185.44,19212.54,19019.25,19067.63
20221016,19068.91,19389.6,19068.91,19268.09
20221017,19268.56,19635.8,19173.33,19550.76
20221018,19550.47,19666.99,19144.77,19334.42
20221019,19335.03,19348.42,19127.69,19139.54
20221020,19138.09,19315.2,18971.46,19053.74
20221021,19053.2,19237.38,18770.97,19172.47
20221022,19172.38,19248.07,19132.24,19208.19
20221023,19207.73,19646.65,19124.2,19567.01
20221024,19567.77,19589.12,19206.32,19345.57
20221025,19344.96,20348.41,19261.45,20095.86
20221026,20092.24,20938.13,20076.12,20770.44
20221027,20772.8,20854.04,20255.37,20285.84
20221028,20287.96,20724.98,20086.07,20595.35
20221029,20595.1,20988.39,20566.48,20818.48
20221030,20817.98,20917.01,20547.46,20635.6
20221031,20633.7,20795.32,20287.46,20495.77
20221101,20494.9,20647.29,20359.85,20485.27
20221102,20482.96,20742.81,20087.13,20159.5
20221103,20162.69,20382.1,20086.24,20209.99
20221104,20208.77,21209.56,20188.02,21147.23
20221105,21144.83,21446.89,21097.63,21282.69
20221106,21285.06,21345.38,20920.19,20926.49
20221107,20924.62,21053.25,20489.97,20602.82
20221108,20600.67,20664.61,17603.54,18541.27
20221109,18543.76,18590.46,15682.69,15880.78
20221110,15883.16,18054.31,15834.02,17586.77
20221111,17583.25,17650.94,16543.48,17034.29
20221112,17036.88,17066.68,16651.78,16799.19
20221113,16799.72,16920.77,16320.63,16353.37
20221114,16352.03,17109.32,15872.94,16618.2
20221115,16617.48,17051.96,16542.55,16884.61
20221116,16884.34,16960.29,16430.11,16669.44
20221117,16670.43,16726.44,16460.68,16687.52
20221118,16687.91,16947.06,16564.61,16697.78
20221119,16696.22,16797.88,16570.41,16711.55
20221120,16712.92,16746.78,16248.69,16291.83
20221121,16291.22,16291.22,15599.05,15787.28
20221122,15782.3,16253.05,15656.61,16189.77
20221123,16195.59,16638.19,16170.5,16610.71
20221124,16611.64,16771.47,16501.77,16604.46
20221125,16602.27,16603.32,16388.4,16521.84
20221126,16521.58,16666.86,16416.23,16464.28
20221127,16463.88,16594.41,16437.03,16444.63
20221128,16440.22,16482.93,16054.53,16217.32
20221129,16217.64,16522.26,16139.4,16444.98
20221130,16445.48,17190.94,16445.48,17168.57
20221201,17168.0,17197.5,16888.39,16967.13
20221202,16968.68,17088.66,16877.88,17088.66
20221203,17090.1,17116.04,16888.14,16908.24
20221204,16908.17,17157.77,16903.44,17130.49
20221205,17128.89,17378.15,16922.43,16974.83
20221206,16975.24,17091.86,16939.92,17089.5
20221207,17089.51,17109.38,16750.56,16848.13
20221208,16847.35,17267.92,16788.78,17233.47
20221209,17232.15,17280.55,17100.84,17133.15
20221210,17134.22,17216.83,17120.68,17128.72
20221211,17129.71,17245.63,17091.82,17104.19
20221212,17102.5,17212.56,16899.39,17206.44
20221213,17206.44,17930.09,17111.76,17781.32
20221214,17782.07,18318.53,17739.51,17815.65
20221215,17813.64,17846.74,17322.59,17364.87
20221216,17364.55,17505.53,16584.7,16647.48
20221217,16646.98,16800.59,16614.03,16795.09
20221218,16795.61,16815.39,16697.82,16757.98
20221219,16759.04,16807.53,16398.14,16439.68
20221220,16441.79,17012.98,16427.87,16906.3
20221221,16904.53,16916.8,16755.91,16817.54
20221222,16818.38,16866.67,16592.41,16830.34
20221223,16829.64,16905.22,16794.46,16796.95
20221224,16796.98,16864.7,16793.53,16847.76
20221225,16847.51,16860.55,16755.25,16841.99
20221226,16842.25,16920.12,16812.37,16919.8
20221227,16919.29,16959.85,16642.07,16717.17
20221228,16716.4,16768.17,16497.56,16552.57
20221229,16552.32,16651.76,16508.68,16642.34
20221230,16641.33,16643.43,16408.47,16602.59
20221231,16603.67,16628.99,16517.52,16547.5
